,id,text,number,abbr,semantic_category_id,created_at,updated_at,created_by,updated_by
507,1606,"to Lift, Raise",10.22,MO_RL,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
508,1607,to Fall,10.23,MO_FA,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
509,1608,to Drop,10.24,MO_DR,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
510,1609,to Throw,10.25,MO_TH,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
511,1610,to Shake,10.26,MO_SH,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
512,1611,to Boil (intrans,10.31,MO_BO,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
513,1612,to Flow,10.32,MO_FL,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
514,1613,to Sink,10.33,MO_SI,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
515,1614,to Float,10.34,MO_FT,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
516,1615,to Swim,10.35,MO_SW,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
517,1616,to Sail,10.36,MO_SA,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
518,1617,to Fly,10.37,MO_FY,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
519,1618,to Blow,10.38,MO_BL,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
520,1619,"to Creep, Crawl",10.41,MO_CC,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
521,1620,"to Slip, Slide",10.42,MO_SS,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
522,1621,"to Jump, Leap",10.43,MO_JL,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
523,1622,to Dance,10.44,MO_DA,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
524,1623,to Walk,10.45,MO_WA,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
525,1624,to Run,10.46,MO_RU,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
526,1625,to Go,10.47,MO_GO,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
527,1626,to Come,10.48,MO_CO,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
528,1627,"to Depart, Go Away",10.49,MO_GA,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
529,1628,to Flee,10.51,MO_FE,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
530,1629,to Follow,10.52,MO_FO,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
531,1630,to Pursue,10.53,MO_PU,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
532,1631,to Overtake,10.54,MO_OV,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
533,1632,"to Reach, Arrive",10.55,MO_AR,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
534,1633,to Approach,10.56,MO_AP,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
535,1634,to Enter,10.57,MO_EN,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
536,1635,"to Bear, Carry",10.61,MO_CA,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
537,1636,to Bring,10.62,MO_BG,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
538,1637,to Send,10.63,MO_SE,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
539,1638,to Lead,10.64,MO_LE,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
540,1639,to Drive,10.65,MO_DV,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
541,1640,to Ride,10.66,MO_RD,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
542,1641,"to Push, Shove",10.67,MO_PS,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
543,1642,Road,10.71,MO_RA,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
544,1643,Path,10.72,MO_PA,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
545,1644,Street,10.73,MO_ST,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
546,1645,Bridge,10.74,MO_BR,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
547,1646,"Cart, Wagon, Carriage",10.75,MO_CW,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
548,1647,Wheel,10.76,MO_WH,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
549,1648,Axle,10.77,MO_AX,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
550,1649,Yoke,10.78,MO_YO,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
551,1650,Ship,10.81,MO_SP,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
552,1651,Sailor,10.82,MO_SR,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
553,1652,Boat,10.83,MO_BT,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
554,1653,Raft,10.84,MO_RF,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
555,1654,Oar,10.85,MO_OA,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
556,1655,to Row,10.852,MO_RW,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
557,1656,Rudder,10.86,MO_RR,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
558,1657,Mast,10.87,MO_MS,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
559,1658,Sail (n),10.88,MO_SL,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
560,1659,Anchor (n),10.89,MO_AN,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
561,1660,"Port, Harbor",10.90,MO_HP,32,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
562,1661,to Have,11.11,PT_HA,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
563,1662,"to Own, Possess",11.12,PT_OP,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
564,1663,to Take,11.13,PT_TA,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
565,1664,"to Grasp, Seize, Take Hold of",11.14,PT_SG,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
566,1665,to Hold,11.15,PT_HO,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
567,1666,"to Get, Obtain",11.16,PT_GO,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
568,1667,"to Keep, Retain",11.17,PT_KR,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
569,1668,to Give,11.21,PT_GI,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
570,1669,"to Return, Give Back",11.22,PT_GB,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
571,1670,to Restore,11.23,PT_RE,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
572,1671,"to Save, Preserve, Keep Safe",11.24,PT_PR,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
573,1672,"to Save, Rescue",11.25,PT_SR,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
574,1673,Safe (adj),11.26,PT_SA,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
575,1674,to Destroy,11.27,PT_DE,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
576,1675,"to Harm, Injure, Damage",11.28,PT_HI,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
577,1676,to Spoil,11.29,PT_SP,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
578,1677,to Seek,11.31,PT_SE,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
579,1678,to Find,11.32,PT_FI,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
580,1679,to Lose,11.33,PT_LO,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
581,1680,to Release,11.34,PT_RS,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
582,1681,Property,11.41,PT_PY,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
583,1682,"Wealth, Riches",11.42,PT_WR,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
584,1683,Money,11.43,PT_MO,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
585,1684,Coin,11.44,PT_CO,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
586,1685,Purse,11.45,PT_PU,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
587,1686,Treasure,11.46,PT_TR,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
588,1687,Bank,11.47,PT_BA,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
589,1688,Heir,11.48,PT_HE,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
590,1689,Rich,11.51,PT_RC,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
591,1690,Poor,11.52,PT_PO,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
592,1691,Beggar,11.53,PT_BG,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
593,1692,"Stingy, Avaricious",11.54,PT_AS,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
594,1693,Miser,11.55,PT_MS,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
595,1694,to Steal,11.56,PT_ST,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
596,1695,Thief,11.57,PT_TH,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
597,1696,to Rob; Robber,11.58,PT_RR,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
598,1697,to Lend,11.61,PT_LD,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
599,1698,to Borrow,11.62,PT_BW,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
600,1699,to Owe,11.63,PT_OW,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
601,1700,Debt,11.64,PT_DB,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
602,1701,to Pay,11.65,PT_PA,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
603,1702,"Account, Reckoning",11.66,PT_AR,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
604,1703,"Surety, Security",11.67,PT_SC,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
605,1704,Interest,11.68,PT_IT,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
606,1705,Tax (n),11.69,PT_TX,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
607,1706,Income,11.71,PT_IN,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
608,1707,"Cost, Expense",11.72,PT_EC,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
609,1708,"Gain, Profit",11.73,PT_PF,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
610,1709,Loss,11.74,PT_LS,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
611,1710,"to Lease, Rent (to another)",11.75,PT_LR,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
612,1711,"to Rent, Lease (from another)",11.76,PT_RL,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
613,1712,to Hire,11.77,PT_HR,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
614,1713,"Pay, Wages",11.78,PT_WA,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
615,1714,to Earn,11.79,PT_EA,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
616,1715,to Buy,11.81,PT_BU,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
617,1716,to Sell,11.82,PT_SL,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
618,1717,to Trade,11.83,PT_TD,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
619,1718,"Merchant, Tradesman",11.84,PT_MT,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
620,1719,Market (place),11.85,PT_MK,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
621,1720,"Store, Shop (n)",11.86,PT_SS,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
622,1721,Price,11.87,PT_PC,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
623,1722,"Dear, Expensive",11.88,PT_DR,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
624,1723,Cheap,11.89,PT_CH,33,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
625,1724,Place,12.11,SR_PL,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
626,1725,"to Put, Place, Set, Lay",12.12,SR_PU,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
627,1726,to Sit,12.13,SR_SI,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
628,1727,"to Lie, Recline",12.14,SR_LI,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
629,1728,to Stand,12.15,SR_ST,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
630,1729,"to Stay, Wait, Remain",12.16,SR_RM,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
631,1730,"to Remain, be Left Over",12.17,SR_RL,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
632,1731,"to Leave, Relinquish",12.18,SR_LE,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
633,1732,Quiet (adj),12.19,SR_QU,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
634,1733,"to Gather, Collect",12.21,SR_CG,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
635,1734,"to Join, Unite",12.22,SR_JU,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
636,1735,to Separate,12.23,SR_SE,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
637,1736,to Divide,12.232,SR_DI,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
638,1737,to Open,12.24,SR_OP,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
639,1738,"to Shut, Close",12.25,SR_SH,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
640,1739,to Cover,12.26,SR_CO,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
641,1740,"to Hide, Conceal",12.27,SR_HC,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
642,1741,High,12.31,SR_HI,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
643,1742,Low,12.32,SR_LO,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
644,1743,Top,12.33,SR_TO,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
645,1744,Bottom,12.34,SR_BO,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
646,1745,End,12.35,SR_EN,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
647,1746,Point,12.352,SR_PO,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
648,1747,Edge,12.353,SR_ED,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
649,1748,Side,12.36,SR_SD,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
650,1749,Middle,12.37,SR_MI,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
651,1750,Center,12.38,SR_CT,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
652,1751,Right (vs,12.41,SR_RI,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
653,1752,Left (vs,12.42,SR_LF,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
654,1753,Near (adj),12.43,SR_NE,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
655,1754,Far (adj),12.44,SR_FR,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
656,1755,East,12.45,SR_EA,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
657,1756,West,12.46,SR_WE,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
658,1757,North,12.47,SR_NO,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
659,1758,South,12.48,SR_SO,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
660,1759,"Form, Shape (n)",12.51,SR_FS,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
661,1760,Size (n),12.52,SR_SZ,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
662,1761,to Grow,12.53,SR_GW,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
663,1762,to Measure,12.54,SR_MS,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
664,1763,"Big, Large, Great",12.55,SR_XL,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
665,1764,"Small, Little",12.56,SR_SM,34,2015-04-16 07:58:57,2015-04-16 07:58:57,loader,loader
666,1765,Long,12.57,SR_LG,34,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
667,1766,Tall,12.58,SR_TL,34,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
668,1767,Short,12.59,SR_SS,34,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
669,1768,"Wide, Broad",12.61,SR_WB,34,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
670,1769,Narrow,12.62,SR_NR,34,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
671,1770,Thick (in Dimension),12.63,SR_TD,34,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
672,1771,Thick (in Density),12.64,SR_TS,34,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
673,1772,Thin (in Dimension),12.65,SR_ND,34,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
674,1773,Thin (in Density),12.66,SR_NS,34,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
675,1774,Deep,12.67,SR_DP,34,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
676,1775,Shallow,12.68,SR_SW,34,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
677,1776,Flat,12.71,SR_FL,34,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
678,1777,"Hollow, Concave",12.72,SR_HW,34,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
679,1778,Straight,12.73,SR_SG,34,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
680,1779,Crooked,12.74,SR_CR,34,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
681,1780,"Hook, Crook",12.75,SR_HK,34,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
682,1781,"Angle, Corner",12.76,SR_CN,34,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
683,1782,Cross (n),12.77,SR_CS,34,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
684,1783,Square (n),12.78,SR_SQ,34,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
685,1784,Round (adj),12.81,SR_RO,34,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
686,1785,Circle,12.82,SR_CI,34,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
687,1786,Sphere,12.83,SR_SP,34,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
688,1787,Line,12.84,SR_LN,34,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
689,1788,Hole,12.85,SR_HL,34,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
690,1789,"Equal, Alike",12.91,SR_EQ,34,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
691,1790,"Like, Similar",12.92,SR_LS,34,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
692,1791,to Change,12.93,SR_CE,34,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
693,1792,Sign (n),12.94,SR_SN,34,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
694,1793,"Amount, Quantity",13.11,QN_QN,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
695,1794,Number,13.12,QN_NU,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
696,1795,Whole,13.13,QN_WH,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
697,1796,"All, Every",13.14,QN_EA,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
698,1797,"Much, Many",13.15,QN_MM,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
699,1798,More,13.16,QN_MO,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
700,1799,"Few, Little",13.17,QN_LF,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
701,1800,Enough,13.18,QN_EN,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
702,1801,"Crowd, Multitude",13.19,QN_MC,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
703,1802,Other Collective Words,13.192,QN_CW,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
704,1803,Full,13.21,QN_FU,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
705,1804,Empty,13.22,QN_EM,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
706,1805,Part (n),13.23,QN_PR,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
707,1806,Half,13.24,QN_HA,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
708,1807,Numerals,13.31,QN_NN,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
709,1808,One,13.32,QN_ON,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
710,1809,"Alone, Only",13.33,QN_AO,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
711,1810,First,13.34,QN_FI,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
712,1811,Last,13.35,QN_LS,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
713,1812,Three,13.41,QN_TH,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
714,1813,Third (ordinal),13.42,QN_TO,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
715,1814,a Third (fraction),13.43,QN_TF,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
716,1815,Occurring Three Times,13.44,QN_TT,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
717,1816,"Threefold, Triple",13.45,QN_TR,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
718,1817,Consisting of Three Kinds,13.46,QN_TK,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
719,1818,Consisting of Three Together,13.47,QN_CT,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
720,1819,Group of Three,13.48,QN_GT,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
721,1820,By Threes,13.51,QN_BT,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
722,1821,Three Apiece,13.52,QN_TP,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
723,1822,Miscellaneous,13.53,QN_MI,35,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
724,1823,Time (period),14.11,TI_TI,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
725,1824,Age,14.12,TI_AG,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
726,1825,New,14.13,TI_NW,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
727,1826,Young,14.14,TI_YG,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
728,1827,Old,14.15,TI_OL,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
729,1828,Early (adv),14.16,TI_EA,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
730,1829,Late (adv),14.17,TI_LT,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
731,1830,Now,14.18,TI_NO,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
732,1831,"Soon, Immediately",14.19,TI_SI,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
733,1832,"Fast, Swift, Quick",14.21,TI_SW,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
734,1833,Slow (adj),14.22,TI_SL,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
735,1834,"to Hurry, Hasten",14.23,TI_HH,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
736,1835,to Delay,14.24,TI_DE,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
737,1836,to Begin; Beginning,14.25,TI_BB,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
738,1837,to Last,14.252,TI_LS,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
739,1838,"End (n, temporal)",14.26,TI_EN,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
740,1839,to Finish,14.27,TI_FI,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
741,1840,to Cease,14.28,TI_CE,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
742,1841,Ready (adj),14.29,TI_RE,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
743,1842,Always,14.31,TI_AL,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
744,1843,Often,14.32,TI_OF,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
745,1844,Sometimes,14.33,TI_ST,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
746,1845,Never,14.34,TI_NV,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
747,1846,Again,14.35,TI_AN,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
748,1847,Day,14.41,TI_DA,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
749,1848,Night,14.42,TI_NG,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
750,1849,Dawn,14.43,TI_DW,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
751,1850,Morning,14.44,TI_MG,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
752,1851,Noon,14.45,TI_NN,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
753,1852,Evening,14.46,TI_EV,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
754,1853,Today,14.47,TI_TD,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
755,1854,Tomorrow,14.48,TI_TM,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
756,1855,Yesterday,14.49,TI_YD,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
757,1856,Hour,14.51,TI_HR,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
758,1857,"Minute, Second",14.52,TI_MS,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
759,1858,"Clock, Watch",14.53,TI_CW,36,2015-04-16 07:58:58,2015-04-16 07:58:58,loader,loader
