,id,old_id,order,page_number,entry,gloss,created_at,updated_at,created_by,updated_by,lexicon_id,extra_data
1662,3885,1663,16630,889,1. sē(i)-,to sift,2015-04-16 08:26:07,2015-04-16 08:26:07,loader,loader,1,
1663,3886,1664,16640,889-91,"2. sē(i)- : səi- : sī-, sē- : sə-, and sei- : si-","to <b>sow</b>, dispatch, <b>disseminate</b>, let fall",2015-04-16 08:26:07,2015-04-16 08:26:07,loader,loader,1,
1664,3887,1665,16650,891-92,"3. sē(i)-, səi- : sī-, and sei- : si-","to bind, strap, tie",2015-04-16 08:26:11,2015-04-16 08:26:11,loader,loader,1,
1665,3888,1666,16660,892,"sē[i]dh- : sī̆dh-, and sədh-","to aim at, strive for",2015-04-16 08:26:12,2015-04-16 08:26:12,loader,loader,1,
1666,3889,1667,16670,893,"sē̆ik-, sī̆k-","to grip, reach for",2015-04-16 08:26:12,2015-04-16 08:26:12,loader,loader,1,
1667,3890,1668,16680,893-94,seik<sup>u̯</sup>-,"to spill, pour out",2015-04-16 08:26:12,2015-04-16 08:26:12,loader,loader,1,
1668,3891,1669,16690,894,"seip-, seib-","to <b>sift</b>, pour out",2015-04-16 08:26:13,2015-04-16 08:26:13,loader,loader,1,
1669,3892,1670,16700,894-95,1. sek-,"to run off, dry out (re: water)",2015-04-16 08:26:14,2015-04-16 08:26:14,loader,loader,1,
1670,3893,1671,16710,895-96,2. sē̆k-,"to cut, <b>section</b>, <b>dissect</b>",2015-04-16 08:26:14,2015-04-16 08:26:14,loader,loader,1,
1671,3894,1672,16720,896,3. sēk-,"to abate; lazy, quiet",2015-04-16 08:26:16,2015-04-16 08:26:16,loader,loader,1,
1672,3895,1673,16730,896-97,1. sek<sup>u̯</sup>-,"to <b>segue</b>, follow",2015-04-16 08:26:16,2015-04-16 08:26:16,loader,loader,1,
1673,3896,1674,16740,897-98,2. sek<sup>u̯</sup>-,"to <b>see</b>, notice; show, <b>say</b>, speak",2015-04-16 08:26:22,2015-04-16 08:26:22,loader,loader,1,
1674,3897,1675,16750,898,1. sel-,"<b>salon</b>, dwelling place",2015-04-16 08:26:25,2015-04-16 08:26:25,loader,loader,1,
1675,3898,1676,16760,898-99,"2. sel-, su̯el-","<b>sill</b>, beam, board",2015-04-16 08:26:26,2015-04-16 08:26:26,loader,loader,1,
1676,3899,1677,16770,899,3. sel-,"to grab, seize, take",2015-04-16 08:26:26,2015-04-16 08:26:26,loader,loader,1,
1677,3900,1678,16780,899,4. sel-,"to jump, leap, spring, <b>exult</b>",2015-04-16 08:26:30,2015-04-16 08:26:30,loader,loader,1,
1678,3901,1679,16790,900,5. sel-,"to creep, crawl",2015-04-16 08:26:32,2015-04-16 08:26:32,loader,loader,1,
1679,3902,1680,16800,900,"6. sel-, selə- : slā-","lucky, favorable; luck",2015-04-16 08:26:32,2015-04-16 08:26:32,loader,loader,1,
1680,3903,1681,16810,900-1,selg̑-,"to pour out, set free, send/throw away",2015-04-16 08:26:32,2015-04-16 08:26:32,loader,loader,1,
1681,3904,1682,16820,901,selk-,"to pull, drag; <b>sulcus</b>, furrow",2015-04-16 08:26:32,2015-04-16 08:26:32,loader,loader,1,
1682,3905,1683,16830,901,selos-,"sea, lake, swamp",2015-04-16 08:26:33,2015-04-16 08:26:33,loader,loader,1,
1683,3906,1684,16840,901,selp-,"<b>salve</b>, fat, butter",2015-04-16 08:26:33,2015-04-16 08:26:33,loader,loader,1,
1684,3907,1685,16850,901-2,1. sem-,"to draw, pour, scoop",2015-04-16 08:26:34,2015-04-16 08:26:34,loader,loader,1,
1685,3908,1686,16860,902-5,2. sem-,"one, <b>some</b>, together",2015-04-16 08:26:34,2015-04-16 08:26:34,loader,loader,1,
1686,3909,1687,16870,905,3. sem-,<b>summer</b>,2015-04-16 08:26:43,2015-04-16 08:26:43,loader,loader,1,
1687,3910,1688,16880,905-6,sēmi-,"half, <b>semi-</b>",2015-04-16 08:26:44,2015-04-16 08:26:44,loader,loader,1,
1688,3911,1689,16890,906,"sen-, sene-, sen(e)u-, senə-","to prepare, work on",2015-04-16 08:26:45,2015-04-16 08:26:45,loader,loader,1,
1689,3912,1690,16900,906,sendhro-,"clotted, coagulated; fluid, melted, etc.",2015-04-16 08:26:45,2015-04-16 08:26:45,loader,loader,1,
1690,3913,1691,16910,906,seng<sup>u̯</sup>-,"to <b>sink</b>, <b>sag</b>, fall",2015-04-16 08:26:45,2015-04-16 08:26:45,loader,loader,1,
1691,3914,1692,16920,906-7,seng<sup>u̯</sup>h-,to <b>sing</b>,2015-04-16 08:26:46,2015-04-16 08:26:46,loader,loader,1,
1692,3915,1693,16930,907,"seni-, senu-, s<sub>e</sub>ni-, sn̥-ter-","for oneself; <b>sundry</b>, separate",2015-04-16 08:26:47,2015-04-16 08:26:47,loader,loader,1,
1693,3916,1694,16940,907,senk-,"to <b>singe</b>, burn, dry",2015-04-16 08:26:48,2015-04-16 08:26:48,loader,loader,1,
1694,3917,1695,16950,907-8,sen(o)-,"old, <b>senile</b>, <b>senior</b>",2015-04-16 08:26:49,2015-04-16 08:26:49,loader,loader,1,
1695,3918,1696,16960,908,sent-,"to <b>send</b>, go, choose direction; to <b>sense</b>",2015-04-16 08:26:50,2015-04-16 08:26:50,loader,loader,1,
1696,3919,1697,16970,909,sep-,"to honor, care for, concern oneself with",2015-04-16 08:26:53,2015-04-16 08:26:53,loader,loader,1,
1697,3920,1698,16980,909,septm̥,<b>seven</b>,2015-04-16 08:26:53,2015-04-16 08:26:53,loader,loader,1,
1698,3921,1699,16990,909-10,1. ser-,"to flow, stream",2015-04-16 08:26:55,2015-04-16 08:26:55,loader,loader,1,
1699,3922,1700,17000,910,2. ser-,"to <b>serve</b>, guard, protect, shelter",2015-04-16 08:26:55,2015-04-16 08:26:55,loader,loader,1,
1700,3923,1701,17010,910-11,"3. ser-, sor-",red,2015-04-16 08:26:56,2015-04-16 08:26:56,loader,loader,1,
1701,3924,1702,17020,911,4. ser-,"to <b>insert</b>, line up, put/bind together",2015-04-16 08:26:57,2015-04-16 08:26:57,loader,loader,1,
1702,3925,1703,17030,911-12,"5. ser-, extended serp-",sickle,2015-04-16 08:26:59,2015-04-16 08:26:59,loader,loader,1,
1703,3926,1704,17040,912,serk-,"to fence; hedge, plaited work",2015-04-16 08:26:59,2015-04-16 08:26:59,loader,loader,1,
1704,3927,1705,17050,912,serp-,"to creep, crawl",2015-04-16 08:26:59,2015-04-16 08:26:59,loader,loader,1,
1705,3928,1706,17060,912-13,"1. seu-, se<sup>u̯</sup>ə- : sū-","<b>sop</b>, <b>soup</b>, juice, liquid",2015-04-16 08:27:00,2015-04-16 08:27:00,loader,loader,1,
1706,3929,1707,17070,913-14,"2. seu-, seu̯ə-, sū̆-",to bear (a child); <b>son</b>,2015-04-16 08:27:02,2015-04-16 08:27:02,loader,loader,1,
1707,3930,1708,17080,914,"3. seu- : su-, seu̯ə- : sū-","to bend, turn",2015-04-16 08:27:03,2015-04-16 08:27:03,loader,loader,1,
1708,3931,1709,17090,914-15,"4. seu-, seu-t-","to <b>seethe</b>, boil",2015-04-16 08:27:03,2015-04-16 08:27:03,loader,loader,1,
1709,3932,1710,17100,915,seug-,"sad, <b>sick</b>, grievous, afflicted",2015-04-16 08:27:04,2015-04-16 08:27:04,loader,loader,1,
1710,3933,1711,17110,915,"seu̯ə-, sū-",to leave behind?,2015-04-16 08:27:05,2015-04-16 08:27:05,loader,loader,1,
1711,3934,1712,17120,915,seu̯i̯o-,(to the) left,2015-04-16 08:27:05,2015-04-16 08:27:05,loader,loader,1,
1712,3935,1713,17130,915,si̯ē[u]-ro- : si̯ə-ur(i̯o)-,brother-in-law,2015-04-16 08:27:05,2015-04-16 08:27:05,loader,loader,1,
1713,3936,1714,17140,915-16,"si̯ū-, sīu̯-",to <b>sew</b>,2015-04-16 08:27:05,2015-04-16 08:27:05,loader,loader,1,
1714,3937,1715,17150,916,"skabh-, skambh-",to support,2015-04-16 08:27:07,2015-04-16 08:27:07,loader,loader,1,
1715,3938,1716,17160,916-17,(s)kāi-,"bright, shining",2015-04-16 08:27:08,2015-04-16 08:27:08,loader,loader,1,
1716,3939,1717,17170,917,"(s)k(h)ai-, (s)k(h)ai-d-, (s)k(h)ai-t-","to cuff, kick",2015-04-16 08:27:09,2015-04-16 08:27:09,loader,loader,1,
1717,3940,1718,17180,917-18,"sk̑āi-, sk̑əi- : sk̑ī-",to <b>shine</b>/<b>shimmer</b> dully; shadow,2015-04-16 08:27:12,2015-04-16 08:27:12,loader,loader,1,
1718,3941,1719,17190,918,"(s)kamb-, and (s)kemb-","to bend, curve, <b>hump</b>",2015-04-16 08:27:14,2015-04-16 08:27:14,loader,loader,1,
1719,3942,1720,17200,918,"(s)kand-, (s)kend-",to glow; bright,2015-04-16 08:27:15,2015-04-16 08:27:15,loader,loader,1,
1720,3943,1721,17210,918-19,"(s)k(h)ed-, (s)k(h)e-n-d-","to crush, <b>shatter</b>, split to pieces",2015-04-16 08:27:15,2015-04-16 08:27:15,loader,loader,1,
1721,3944,1722,17220,919,sk̑ed-,to cover,2015-04-16 08:27:15,2015-04-16 08:27:15,loader,loader,1,
1722,3945,1723,17230,919-22,skē̆i-,"to cut, <b>skive</b>, <b>exscind</b>, separate",2015-04-16 08:27:15,2015-04-16 08:27:15,loader,loader,1,
1723,3946,1724,17240,922,"skē̆i-bh-, nasalized ski-m-bh-",to limp; slanting,2015-04-16 08:27:20,2015-04-16 08:27:20,loader,loader,1,
1724,3947,1725,17250,922-23,"(s)kek-, skeg-","to jump, spring, move quickly; <b>shake</b>",2015-04-16 08:27:20,2015-04-16 08:27:20,loader,loader,1,
1725,3948,1726,17260,923-27,1. (s)kel-,"to cut, <b>halve</b>",2015-04-16 08:27:21,2015-04-16 08:27:21,loader,loader,1,
1726,3949,1727,17270,927,2. (s)kel-,"to owe, be guilty",2015-04-16 08:27:27,2015-04-16 08:27:27,loader,loader,1,
1727,3950,1728,17280,927,3. (s)kel-,"to parch, dessicate, dry out",2015-04-16 08:27:28,2015-04-16 08:27:28,loader,loader,1,
1728,3951,1729,17290,928,"4. (s)kel-, extended klā-, klō-",to bend; crooked,2015-04-16 08:27:29,2015-04-16 08:27:29,loader,loader,1,
1729,3952,1730,17300,928,"5. (s)k<sup>u̯</sup>el-, (s)kel-","to call, resound",2015-04-16 08:27:31,2015-04-16 08:27:31,loader,loader,1,
1730,3953,1731,17310,929,(s)k̑el-,"to jump, spring",2015-04-16 08:27:31,2015-04-16 08:27:31,loader,loader,1,
1731,3954,1732,17320,929,skhel-,to stumble,2015-04-16 08:27:31,2015-04-16 08:27:31,loader,loader,1,
1732,3955,1733,17330,929,(s)k̑em-,"deformed, disabled, mutilated; hornless",2015-04-16 08:27:31,2015-04-16 08:27:31,loader,loader,1,
1733,3956,1734,17340,929-30,(s)ken-(d-),"to <b>skin</b>, flay, split off",2015-04-16 08:27:31,2015-04-16 08:27:31,loader,loader,1,
1734,3957,1735,17350,930,skendh-,"to dive, plunge",2015-04-16 08:27:31,2015-04-16 08:27:31,loader,loader,1,
1735,3958,1736,17360,930,(s)keng-,"to hobble; lame, slanted",2015-04-16 08:27:31,2015-04-16 08:27:31,loader,loader,1,
1736,3959,1737,17370,930,1. (s)kep-,"to hide, cover",2015-04-16 08:27:32,2015-04-16 08:27:32,loader,loader,1,
1737,3960,1738,17380,930-33,"2. (s)kē̆p-, (s)kō̆p-, and (s)kā̆p-, (s)kē̆b(h)-, skob(h)-, and skā̆b(h)-","to cut, <b>shave</b>, split with sharp tool",2015-04-16 08:27:32,2015-04-16 08:27:32,loader,loader,1,
1738,3961,1739,17390,933,1. (s)ker-,"to shrink, dry out, wrinkle up; dry, thin",2015-04-16 08:27:36,2015-04-16 08:27:36,loader,loader,1,
1739,3962,1740,17400,933-35,"2. (s)ker-, skerə- : skrē-",to jump,2015-04-16 08:27:36,2015-04-16 08:27:36,loader,loader,1,
1740,3963,1741,17410,935-38,3. (s)ker-,"to bend, <b>curve</b>, turn",2015-04-16 08:27:36,2015-04-16 08:27:36,loader,loader,1,
1741,3964,1742,17420,938-47,"4. (s)ker-, (s)kerə-, (s)krē-","to cut, <b>shear</b>, <b>score</b>, <b>scribe</b>",2015-04-16 08:27:45,2015-04-16 08:27:45,loader,loader,1,
1742,3965,1743,17430,947,5. (s)ker-,(onomatopoeic: hoarse sound),2015-04-16 08:28:04,2015-04-16 08:28:04,loader,loader,1,
1743,3966,1744,17440,947,(s)k<sup>u̯</sup>er-,"to do, make",2015-04-16 08:28:04,2015-04-16 08:28:04,loader,loader,1,
1744,3967,1745,17450,947-48,sk̑er-(d-),"to defecate; dung, excrement",2015-04-16 08:28:04,2015-04-16 08:28:04,loader,loader,1,
1745,3968,1746,17460,948-49,"(s)kerb(h)-, (s)kreb(h)-, nasalized (s)kremb-","to curve, turn",2015-04-16 08:28:04,2015-04-16 08:28:04,loader,loader,1,
1746,3969,1747,17470,949,"(s)ker-dh-, (s)k<sub>o</sub>r-dh-","small, pitiful, miserable",2015-04-16 08:28:05,2015-04-16 08:28:05,loader,loader,1,
1747,3970,1748,17480,949-50,(s)kert-s-,"across, straight along",2015-04-16 08:28:05,2015-04-16 08:28:05,loader,loader,1,
1748,3971,1749,17490,950,skēt- : skət-,"to jump, spring",2015-04-16 08:28:05,2015-04-16 08:28:05,loader,loader,1,
1749,3972,1750,17500,950,"skēth-, skəth-","to scold, <b>scathe</b>, injure, damage",2015-04-16 08:28:05,2015-04-16 08:28:05,loader,loader,1,
1750,3973,1751,17510,950-51,1. (s)keu-,"to perform, carry out",2015-04-16 08:28:06,2015-04-16 08:28:06,loader,loader,1,
1751,3974,1752,17520,951-53,"2. (s)keu-, (s)keu̯ə : (s)kū-","to <b>hide</b>, wrap, cover",2015-04-16 08:28:06,2015-04-16 08:28:06,loader,loader,1,
1752,3975,1753,17530,953,"3. skē̆u-, ksē̆u-",to sneeze,2015-04-16 08:28:11,2015-04-16 08:28:11,loader,loader,1,
1753,3976,1754,17540,954,4. (s)keu-,"to notice, observe, pay attention to",2015-04-16 08:28:11,2015-04-16 08:28:11,loader,loader,1,
1754,3977,1755,17550,954,5. skē̆u-,"to push, shoot, throw",2015-04-16 08:28:11,2015-04-16 08:28:11,loader,loader,1,
1755,3978,1756,17560,954,6. skēu(-t)-,"to cut, scratch, separate",2015-04-16 08:28:11,2015-04-16 08:28:11,loader,loader,1,
1756,3979,1757,17570,954-55,sk̑ē̆u-,"to push, shoot, throw",2015-04-16 08:28:11,2015-04-16 08:28:11,loader,loader,1,
1757,3980,1758,17580,955,"skeub-, skeubh-, skeug-","to <b>shove</b>, move, shoot, throw",2015-04-16 08:28:11,2015-04-16 08:28:11,loader,loader,1,
1758,3981,1759,17590,955,1. skeud-,"to grumble, protest; unwilling",2015-04-16 08:28:13,2015-04-16 08:28:13,loader,loader,1,
1759,3982,1760,17600,955-56,2. (s)keud-,"to <b>shoot</b>, throw",2015-04-16 08:28:13,2015-04-16 08:28:13,loader,loader,1,
1760,3983,1761,17610,956,"(s)keup-, skeub(h)-","<b>sheaf</b>, bunch, flock, etc.",2015-04-16 08:28:15,2015-04-16 08:28:15,loader,loader,1,
1761,3984,1762,17620,956-57,"(s)keut-, (s)keudh-","to shrink, shrivel up",2015-04-16 08:28:16,2015-04-16 08:28:16,loader,loader,1,
1762,3985,1763,17630,957,"sk̑lēk-, sk̑lək-","to spray, sprinkle; wet",2015-04-16 08:28:16,2015-04-16 08:28:16,loader,loader,1,
1763,3986,1764,17640,957,skordho-,"pan, vessel; potsherd",2015-04-16 08:28:16,2015-04-16 08:28:16,loader,loader,1,
1764,3987,1765,17650,957,skot-,"<b>shade</b>, <b>shadow</b>, darkness",2015-04-16 08:28:16,2015-04-16 08:28:16,loader,loader,1,
1765,3988,1766,17660,957-58,(s)kū̆t-,"to shake, <b>shudder</b>",2015-04-16 08:28:16,2015-04-16 08:28:16,loader,loader,1,
1766,3989,1767,17670,958,(s)k<sup>u̯</sup>alo-s,"(type of large fish, e.g. <b>whale</b>)",2015-04-16 08:28:17,2015-04-16 08:28:17,loader,loader,1,
1767,3990,1768,17680,958,sku̯erb(h)-,"to pierce, stick (of thorns)",2015-04-16 08:28:17,2015-04-16 08:28:17,loader,loader,1,
1768,3991,1769,17690,958,"sk(h)u̯oi̯-, sk(h)u̯i(i̯)-","thorn, needle",2015-04-16 08:28:17,2015-04-16 08:28:17,loader,loader,1,
1769,3992,1770,17700,958,(s)lā̆g<sup>u̯</sup>-,"to grab, <b>latch</b>, seize",2015-04-16 08:28:17,2015-04-16 08:28:17,loader,loader,1,
1770,3993,1771,17710,959,slak-,"to hit, hammer",2015-04-16 08:28:19,2015-04-16 08:28:19,loader,loader,1,
1771,3994,1772,17720,959,"(s)leb-, (s)lob-, (s)lep-, (s)lop-",lip; to hang down slackly,2015-04-16 08:28:20,2015-04-16 08:28:20,loader,loader,1,
1772,3995,1773,17730,959-60,"(s)lēg- : (s)ləg-, and (s)leg-","weak, feeble, <b>languid</b>",2015-04-16 08:28:20,2015-04-16 08:28:20,loader,loader,1,
1773,3996,1774,17740,960,slēg<sup>u̯</sup>-,"to oppress, maltreat, mishandle",2015-04-16 08:28:22,2015-04-16 08:28:22,loader,loader,1,
1774,3997,1775,17750,960,(s)leib-,to slip; slimy,2015-04-16 08:28:22,2015-04-16 08:28:22,loader,loader,1,
1775,3998,1776,17760,960-61,(s)leidh-,to <b>slide</b>; slippery,2015-04-16 08:28:22,2015-04-16 08:28:22,loader,loader,1,
1776,3999,1777,17770,961,(s)leig-,"to hack, hit",2015-04-16 08:28:22,2015-04-16 08:28:22,loader,loader,1,
1777,4000,1778,17780,961-62,"slenk-, sleng-","to turn, wind; creep, <b>slink</b>",2015-04-16 08:28:22,2015-04-16 08:28:22,loader,loader,1,
1778,4001,1779,17790,962,sler-,chasm,2015-04-16 08:28:23,2015-04-16 08:28:23,loader,loader,1,
1779,4002,1780,17800,962-63,(s)leu-,"slack, feeble, loosely hanging",2015-04-16 08:28:23,2015-04-16 08:28:23,loader,loader,1,
1780,4003,1781,17810,963-64,sleub(h)-,"to slide, slip",2015-04-16 08:28:23,2015-04-16 08:28:23,loader,loader,1,
1781,4004,1782,17820,964,"(s)leug-, (s)leuk-",to swallow,2015-04-16 08:28:25,2015-04-16 08:28:25,loader,loader,1,
1782,4005,1783,17830,964,"(s)leug̑-, (s)leuk̑-","to slide, slip",2015-04-16 08:28:25,2015-04-16 08:28:25,loader,loader,1,
1783,4006,1784,17840,964-65,"(s)leup-, (s)leub(h)-",to hang slackly,2015-04-16 08:28:25,2015-04-16 08:28:25,loader,loader,1,
1784,4007,1785,17850,965,"(s)lī- : sləi-, or slōi-, slī-u̯o-","<b>livid</b>, bluish",2015-04-16 08:28:25,2015-04-16 08:28:25,loader,loader,1,
1785,4008,1786,17860,965,"slougo-, slougā- (fem.)","help, service",2015-04-16 08:28:26,2015-04-16 08:28:26,loader,loader,1,
1786,4009,1787,17870,965-66,"(s)lr̥g-, and sler-",(onomatopoeic: to swallow),2015-04-16 08:28:26,2015-04-16 08:28:26,loader,loader,1,
1787,4010,1788,17880,966,"sme, smā̆","really, truly (emphatic particle)",2015-04-16 08:28:26,2015-04-16 08:28:26,loader,loader,1,
1788,4011,1789,17890,966-67,"smē-, smeī-, sm-ei-","to rub, smear",2015-04-16 08:28:26,2015-04-16 08:28:26,loader,loader,1,
1789,4012,1790,17900,967,smeg(h)-,"to <b>smack</b>, taste",2015-04-16 08:28:27,2015-04-16 08:28:27,loader,loader,1,
1790,4013,1791,17910,967-68,"1. (s)mei-, smeu-",to <b>smile</b>,2015-04-16 08:28:28,2015-04-16 08:28:28,loader,loader,1,
1791,4014,1792,17920,968,2. smēi- : sməi- : smī̆-,"to carve, work with sharp tool",2015-04-16 08:28:29,2015-04-16 08:28:29,loader,loader,1,
1792,4015,1793,17930,968,"3. smēi-, smeid-, smēig-, smēik-","to rub, smear",2015-04-16 08:28:29,2015-04-16 08:28:29,loader,loader,1,
1793,4016,1794,17940,968,"smeit-, smit-",to throw,2015-04-16 08:28:29,2015-04-16 08:28:29,loader,loader,1,
1794,4017,1795,17950,968,smek-,"beard, chin",2015-04-16 08:28:32,2015-04-16 08:28:32,loader,loader,1,
1795,4018,1796,17960,969,1. smel-,"to <b>smolder</b>, burn slowly",2015-04-16 08:28:32,2015-04-16 08:28:32,loader,loader,1,
1796,4019,1797,17970,969,2. smel-,gray,2015-04-16 08:28:33,2015-04-16 08:28:33,loader,loader,1,
1797,4020,1798,17980,969-70,(s)mer-,"to <b>mourn</b>, <b>remember</b>, think of, care for",2015-04-16 08:28:33,2015-04-16 08:28:33,loader,loader,1,
1798,4021,1799,17990,970,"smerd-, smord-",to stink,2015-04-16 08:28:37,2015-04-16 08:28:37,loader,loader,1,
1799,4022,1800,18000,970-71,smeru-,"fat, grease, <b>smear</b>",2015-04-16 08:28:37,2015-04-16 08:28:37,loader,loader,1,
1800,4023,1801,18010,971,smeu-,"to laugh, smile",2015-04-16 08:28:38,2015-04-16 08:28:38,loader,loader,1,
1801,4024,1802,18020,971,"(s)meukh-, (s)meug-, (s)meugh-",to <b>smoke</b>; <b>smoke</b>,2015-04-16 08:28:38,2015-04-16 08:28:38,loader,loader,1,
1802,4025,1803,18030,971,smog-,"heavy, burdensome",2015-04-16 08:28:38,2015-04-16 08:28:38,loader,loader,1,
1803,4026,1804,18040,971-72,"snā-, snə-(t-), snāu-, sn-eu-, sn-et-","to flow, swim; damp",2015-04-16 08:28:38,2015-04-16 08:28:38,loader,loader,1,
1804,4027,1805,18050,972-73,(s)nadh-,"to cut, slice",2015-04-16 08:28:41,2015-04-16 08:28:41,loader,loader,1,
1805,4028,1806,18060,973,"(s)nē-, and (s)nēi-","to spin, twist threads together",2015-04-16 08:28:41,2015-04-16 08:28:41,loader,loader,1,
1806,4029,1807,18070,973-74,"(s)nēbh-ri-, (s)nōbh-ri-","thin, narrow",2015-04-16 08:28:43,2015-04-16 08:28:43,loader,loader,1,
1807,4030,1808,18080,974,sneig-,"to crawl, <b>snake</b>",2015-04-16 08:28:43,2015-04-16 08:28:43,loader,loader,1,
1808,4031,1809,18090,974,sneig<sup>u̯</sup>h-,to <b>snow</b>; <b>snow</b>,2015-04-16 08:28:43,2015-04-16 08:28:43,loader,loader,1,
1809,4032,1810,18100,974,sneit-,to cut,2015-04-16 08:28:45,2015-04-16 08:28:45,loader,loader,1,
1810,4033,1811,18110,974-75,"snēp-, snōp-, snəp-",to gather in sheaves/bundles; twist into rope,2015-04-16 08:28:45,2015-04-16 08:28:45,loader,loader,1,
1811,4034,1812,18120,975,"1. (s)ner-, (s)nur-","to <b>snarl</b>, growl",2015-04-16 08:28:45,2015-04-16 08:28:45,loader,loader,1,
1812,4035,1813,18130,975-77,2. (s)ner-,"to turn, wind, etc.",2015-04-16 08:28:46,2015-04-16 08:28:46,loader,loader,1,
1813,4036,1814,18140,977,(s)nerb-,to cut?,2015-04-16 08:28:46,2015-04-16 08:28:46,loader,loader,1,
1814,4037,1815,18150,977,sneu-,"to flow, swim; damp",2015-04-16 08:28:47,2015-04-16 08:28:47,loader,loader,1,
1815,4038,1816,18160,977,"snēu- : snū-, and snĕu-","to turn, bind, attach; band, sinew",2015-04-16 08:28:47,2015-04-16 08:28:47,loader,loader,1,
1816,4039,1817,18170,977-78,sneubh-,"to woo, marry",2015-04-16 08:28:49,2015-04-16 08:28:49,loader,loader,1,
1817,4040,1818,18180,978,1. sneud(h)-,"to drowse, slumber; drowsy, sleepy",2015-04-16 08:28:50,2015-04-16 08:28:50,loader,loader,1,
1818,4041,1819,18190,978,2. sneudh-,"fog, mist",2015-04-16 08:28:50,2015-04-16 08:28:50,loader,loader,1,
1819,4042,1820,18200,978,snusós,daughter-in-law,2015-04-16 08:28:50,2015-04-16 08:28:50,loader,loader,1,
1820,4043,1821,18210,978-79,"so(s), sā","(nom. sg. demonstrative stem: he, <b>she</b>)",2015-04-16 08:28:50,2015-04-16 08:28:50,loader,loader,1,
1821,4044,1822,18220,979,soi-to-,magic,2015-04-16 08:28:52,2015-04-16 08:28:52,loader,loader,1,
1822,4045,1823,18230,979-80,"solo-, sol(e)u̯o-","whole, well-kept, <b>salubrious</b>",2015-04-16 08:28:52,2015-04-16 08:28:52,loader,loader,1,
1823,4046,1824,18240,980,sō[u]rā : sōrā,calf (of leg),2015-04-16 08:28:55,2015-04-16 08:28:55,loader,loader,1,
1824,4047,1825,18250,980,spako-,point; small drop,2015-04-16 08:28:55,2015-04-16 08:28:55,loader,loader,1,
1825,4048,1826,18260,980,"sp(h)ē-, sp(h)ə-(dh-)",long flat piece of wood,2015-04-16 08:28:55,2015-04-16 08:28:55,loader,loader,1,
1826,4049,1827,18270,981,"speg̑-, or spō̆g̑-","to watch sharply, be attentive",2015-04-16 08:28:56,2015-04-16 08:28:56,loader,loader,1,
1827,4050,1828,18280,981-82,1. (s)p(h)ē̆i- : (s)p(h)ī̆-,"sharp/pointed stick: <b>spile</b>, <b>spit</b>, etc.",2015-04-16 08:28:56,2015-04-16 08:28:56,loader,loader,1,
1828,4051,1829,18290,982,"2. sp(h)ei : sp(h)ī̆, and sp(h)ē : sp(h)ə-","to pull, drag",2015-04-16 08:28:59,2015-04-16 08:28:59,loader,loader,1,
1829,4052,1830,18300,983-84,"3. sp(h)ē(i)-, spī-, and sphē- : sphə-","to fatten, <b>prosper</b>, succeed, etc.",2015-04-16 08:29:00,2015-04-16 08:29:00,loader,loader,1,
1830,4053,1831,18310,984,spek̑-,"to watch, <b>inspect</b>, <b>spy</b> on",2015-04-16 08:29:02,2015-04-16 08:29:02,loader,loader,1,
1831,4054,1832,18320,985,(s)pel-,"to speak aloud, tell with emphasis",2015-04-16 08:29:09,2015-04-16 08:29:09,loader,loader,1,
1832,4055,1833,18330,985-87,1. (s)p(h)el-,"to cut, split, <b>spall</b>, tear off; board",2015-04-16 08:29:10,2015-04-16 08:29:10,loader,loader,1,
1833,4056,1834,18340,987,2. (s)p(h)el-,"to shine, glitter",2015-04-16 08:29:12,2015-04-16 08:29:12,loader,loader,1,
1834,4057,1835,18350,987,(s)p(h)elg-,"to split, splinter",2015-04-16 08:29:13,2015-04-16 08:29:13,loader,loader,1,
1835,4058,1836,18360,987,"sp(h)elg̑h(en), spleng̑h-, splē̆g̑h-",milt; <b>spleen</b>,2015-04-16 08:29:13,2015-04-16 08:29:13,loader,loader,1,
1836,4059,1837,18370,988,1. (s)pen(-d)-,"to pull, <b>spin</b>",2015-04-16 08:29:13,2015-04-16 08:29:13,loader,loader,1,
1837,4060,1838,18380,989,"2. *(s)pen-, (s)pon-, (s)pondho-",wooden pail,2015-04-16 08:29:20,2015-04-16 08:29:20,loader,loader,1,
1838,4061,1839,18390,989,spend-,to offer a libation,2015-04-16 08:29:20,2015-04-16 08:29:20,loader,loader,1,
1839,4062,1840,18400,989,sp(h)e(n)d-,"to shake, quiver",2015-04-16 08:29:21,2015-04-16 08:29:21,loader,loader,1,
1840,4063,1841,18410,989-90,sp(h)eng-,"to shine, glitter",2015-04-16 08:29:21,2015-04-16 08:29:21,loader,loader,1,
1841,4064,1842,18420,990,"speno-, stē̆no-, p(ə)stē̆no-","teat, breast, nipple",2015-04-16 08:29:22,2015-04-16 08:29:22,loader,loader,1,
1842,4065,1843,18430,990-91,1. (s)per-,"pole, <b>spar</b>, rafter",2015-04-16 08:29:22,2015-04-16 08:29:22,loader,loader,1,
1843,4066,1844,18440,991,2. sper(-g)-,"(type of bird, esp. <b>sparrow</b>)",2015-04-16 08:29:23,2015-04-16 08:29:23,loader,loader,1,
1844,4067,1845,18450,991-92,3. sper-,"to turn, wind",2015-04-16 08:29:23,2015-04-16 08:29:23,loader,loader,1,
